sample_key,regime,forecast_origin,target_day,feature_quality_bucket,n_residual_rows,n_unique_movie_days,n_unique_release_weekends,full_hi80_multiplier,full_hi95_multiplier,omitted_movie_day,omitted_movie_id,omitted_exhibition_date,loo_hi80_multiplier,loo_hi95_multiplier
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2486.0|2026-07-04,2486.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2487.0|2026-07-04,2487.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2489.0|2026-07-04,2489.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2495.0|2026-07-04,2495.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2497.0|2026-07-04,2497.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2499.0|2026-07-04,2499.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2501.0|2026-07-04,2501.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2503.0|2026-07-04,2503.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,369.0|2026-07-04,369.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,371.0|2026-07-04,371.0,2026-07-04,1.1315758778269083,1.3720883878683827
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2474.0|2026-07-04,2474.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2476.0|2026-07-04,2476.0,2026-07-04,2.2049695667415095,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2477.0|2026-07-04,2477.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2478.0|2026-07-04,2478.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2482.0|2026-07-04,2482.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2483.0|2026-07-04,2483.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2484.0|2026-07-04,2484.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2485.0|2026-07-04,2485.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2486.0|2026-07-04,2486.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2487.0|2026-07-04,2487.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2489.0|2026-07-04,2489.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2495.0|2026-07-04,2495.0,2026-07-04,2.301664687293822,17.546175012580033
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2496.0|2026-07-04,2496.0,2026-07-04,1.8539536286961191,2.4792200921168015
top_hybrid_30,live_saturday,18:00,Saturday,low,19,19,19,2.2453517124555513,17.546175012580033,2497.0|2026-07-04,2497.0,2026-07-04,2.301664687293822,17.546175012580033
