release_run_id,origin_day,movie_id,title,opening_weekend_start,forecast_origin_date,release_year,release_month,season_bucket,release_type,release_width_bucket,is_wide_release,is_large_release,genre,distributor,franchise,is_franchise,is_doc_concert,opening_weekend_theaters,actual_opening_weekend_gross_usd,latest_estimate_date,earliest_estimate_date,source_count,estimate_count,dollar_median_consensus_usd,mean_estimate_mid_usd,min_estimate_mid_usd,max_estimate_mid_usd,estimate_mid_stddev_usd,log_mean_consensus_usd,log_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,source_bias_adjusted_log_median_consensus_usd,mean_source_age_days,min_source_age_days,max_source_age_days,source_range_inside_rate,reliability_weighted_sources,source_bias_adjusted_reliability_weighted_sources,log_dispersion,estimate_sources,recency_weighted_log_consensus_lambda_0_usd,recency_reliability_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0_usd,recency_weighted_log_consensus_lambda_0.02_usd,recency_reliability_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.02_usd,recency_weighted_log_consensus_lambda_0.05_usd,recency_reliability_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.05_usd,recency_weighted_log_consensus_lambda_0.1_usd,recency_reliability_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.1_usd,recency_weighted_log_consensus_lambda_0.2_usd,recency_reliability_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.2_usd,recency_weighted_log_consensus_lambda_0.35_usd,recency_reliability_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.35_usd,recency_weighted_log_consensus_lambda_0.5_usd,recency_reliability_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.5_usd,recency_weighted_log_consensus_lambda_0.75_usd,recency_reliability_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.75_usd,recency_weighted_log_consensus_lambda_1_usd,recency_reliability_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_1_usd,source_reliability_weighted_log_consensus_usd,source_bias_adjusted_reliability_weighted_log_consensus_usd,age_cap_3d_strict_dollar_median_consensus_usd,age_cap_3d_strict_log_mean_consensus_usd,age_cap_3d_strict_log_median_consensus_usd,age_cap_3d_strict_source_count,age_cap_3d_fallback_dollar_median_consensus_usd,age_cap_3d_fallback_log_mean_consensus_usd,age_cap_3d_fallback_log_median_consensus_usd,age_cap_7d_strict_dollar_median_consensus_usd,age_cap_7d_strict_log_mean_consensus_usd,age_cap_7d_strict_log_median_consensus_usd,age_cap_7d_strict_source_count,age_cap_7d_fallback_dollar_median_consensus_usd,age_cap_7d_fallback_log_mean_consensus_usd,age_cap_7d_fallback_log_median_consensus_usd,age_cap_14d_strict_dollar_median_consensus_usd,age_cap_14d_strict_log_mean_consensus_usd,age_cap_14d_strict_log_median_consensus_usd,age_cap_14d_strict_source_count,age_cap_14d_fallback_dollar_median_consensus_usd,age_cap_14d_fallback_log_mean_consensus_usd,age_cap_14d_fallback_log_median_consensus_usd,log_actual_opening_weekend,evaluation_subset,primary_point_method,mean_point_method,primary_point_forecast_usd,mean_point_forecast_usd
358,-5,358,Companion (2025),2025-01-31,2025-01-26,2025,1,winter_spring,movie_page_full_run,large_wide,True,True,Black Comedy,,,False,False,3285,9300113.0,2025-01-24,2025-01-24,1,1,12000000.0,12000000.0,12000000.0,12000000.0,,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,2.0,2,2,0.0,1,1,0.0,boxofficetheory,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.955176254,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.955176225,8050889.95517624,12000000.000000011,8050889.95517624,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,16.0455371085873,test,dollar_median_consensus_usd,log_mean_consensus_usd,12000000.0,12000000.000000011
358,-4,358,Companion (2025),2025-01-31,2025-01-27,2025,1,winter_spring,movie_page_full_run,large_wide,True,True,Black Comedy,,,False,False,3285,9300113.0,2025-01-24,2025-01-24,1,1,12000000.0,12000000.0,12000000.0,12000000.0,,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,3.0,3,3,0.0,1,1,0.0,boxofficetheory,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.955176254,12000000.000000011,12000000.000000011,8050889.955176254,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.955176254,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.955176254,12000000.000000011,8050889.95517624,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,16.0455371085873,test,dollar_median_consensus_usd,log_mean_consensus_usd,12000000.0,12000000.000000011
358,-3,358,Companion (2025),2025-01-31,2025-01-28,2025,1,winter_spring,movie_page_full_run,large_wide,True,True,Black Comedy,,,False,False,3285,9300113.0,2025-01-24,2025-01-24,1,1,12000000.0,12000000.0,12000000.0,12000000.0,,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,4.0,4,4,0.0,1,1,0.0,boxofficetheory,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.955176254,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.955176254,12000000.000000011,12000000.000000011,8050889.955176225,8050889.95517624,12000000.000000011,12000000.000000011,8050889.95517624,8050889.955176254,12000000.000000011,12000000.000000011,8050889.955176254,8050889.95517624,12000000.000000011,8050889.95517624,,,,,12000000.0,12000000.000000011,12000000.000000011,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,12000000.0,12000000.000000011,12000000.000000011,1.0,12000000.0,12000000.000000011,12000000.000000011,16.0455371085873,test,dollar_median_consensus_usd,log_mean_consensus_usd,12000000.0,12000000.000000011
358,-2,358,Companion (2025),2025-01-31,2025-01-29,2025,1,winter_spring,movie_page_full_run,large_wide,True,True,Black Comedy,,,False,False,3285,9300113.0,2025-01-29,2025-01-24,2,2,11000000.0,11000000.0,10000000.0,12000000.0,1414213.562373095,10954451.15010335,10954451.15010335,8652925.251935594,8652925.251935594,2.5,0,5,0.5,2,2,0.1823215567939549,"boxofficepro, boxofficetheory",10954451.15010335,10084595.971758863,8652925.251935594,9236137.453532884,10904675.334508196,10076854.094229244,8684155.70214862,9241930.944991082,10830971.428941961,10066503.901471442,8730870.998358645,9249691.66364631,10712581.539130304,10052175.96969606,8807113.124931775,9260464.022270612,10502558.683546508,10031973.577077804,8946146.953550102,9275710.708144551,10273597.84830279,10015231.347145239,9103504.580810905,9288397.434321834,10139266.664282616,10007223.718826676,9198783.545391964,9294481.916407246,10041980.571104227,10002074.961205168,9269210.702064808,9298399.80473087,10012209.958090797,10000594.925389107,9291006.974654056,9299526.844854442,10084595.971758863,9236137.453532884,10000000.0,10000000.000000006,10000000.000000006,1.0,10000000.0,10000000.000000006,10000000.000000006,11000000.0,10954451.15010335,10954451.15010335,2.0,11000000.0,10954451.15010335,10954451.15010335,11000000.0,10954451.15010335,10954451.15010335,2.0,11000000.0,10954451.15010335,10954451.15010335,16.0455371085873,test,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,11000000.0,8652925.251935594
358,-1,358,Companion (2025),2025-01-31,2025-01-30,2025,1,winter_spring,movie_page_full_run,large_wide,True,True,Black Comedy,,,False,False,3285,9300113.0,2025-01-29,2025-01-24,2,2,11000000.0,11000000.0,10000000.0,12000000.0,1414213.562373095,10954451.15010335,10954451.15010335,8603456.180910647,8603456.180910647,3.5,1,6,0.5,2,2,0.1823215567939549,"boxofficepro, boxofficetheory",10954451.15010335,10091947.374459881,8603456.180910647,9131291.155758157,10904675.334508196,10083562.00019477,8632035.22906366,9136956.76964272,10830971.428941961,10072342.323090382,8674769.25004737,9144552.493893346,10712581.539130267,10056793.37930221,8744474.71016709,9155107.814580739,10502558.68354647,10034835.021945367,8871465.22786976,9170071.178682473,10273597.84830279,10016607.068688491,9015003.266885277,9182543.522131858,10139266.664282616,10007879.04018187,9101818.513300583,9188532.08871571,10041980.571104227,10002263.726537323,9165943.58198778,9192390.586851627,10012209.958090762,10000649.091114642,9185781.580006868,9193500.886763828,10091947.374459881,9131291.155758157,10000000.0,10000000.000000006,10000000.000000006,1.0,10000000.0,10000000.000000006,10000000.000000006,11000000.0,10954451.15010335,10954451.15010335,2.0,11000000.0,10954451.15010335,10954451.15010335,11000000.0,10954451.15010335,10954451.15010335,2.0,11000000.0,10954451.15010335,10954451.15010335,16.0455371085873,test,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,10012209.958090762,8603456.180910647
167,-7,167,Becoming Led Zeppelin (2025),2025-02-07,2025-01-31,2025,2,winter_spring,movie_page_full_run,limited,False,False,Documentary,,,False,True,369,2578510.0,2025-01-31,2025-01-31,1,1,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,0.0,0,0,0.0,1,1,0.0,boxofficetheory,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1499999.9999999984,1012184.486893546,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,14.762722270689403,test,dollar_median_consensus_usd,log_mean_consensus_usd,1500000.0,1500000.000000001
167,-6,167,Becoming Led Zeppelin (2025),2025-02-07,2025-02-01,2025,2,winter_spring,movie_page_full_run,limited,False,False,Documentary,,,False,True,369,2578510.0,2025-01-31,2025-01-31,1,1,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1.0,1,1,0.0,1,1,0.0,boxofficetheory,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.4868935496,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.486893546,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.0000000037,1500000.0000000037,1012184.4868935477,1012184.4868935477,1499999.9999999984,1012184.486893546,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,14.762722270689403,test,dollar_median_consensus_usd,log_mean_consensus_usd,1500000.0,1500000.000000001
167,-5,167,Becoming Led Zeppelin (2025),2025-02-07,2025-02-02,2025,2,winter_spring,movie_page_full_run,limited,False,False,Documentary,,,False,True,369,2578510.0,2025-01-31,2025-01-31,1,1,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,2.0,2,2,0.0,1,1,0.0,boxofficetheory,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.4868935496,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.486893546,1499999.9999999984,1500000.000000001,1012184.486893546,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.486893546,1500000.0000000037,1500000.0000000037,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.0000000037,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1499999.9999999984,1012184.486893546,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,14.762722270689403,test,dollar_median_consensus_usd,log_mean_consensus_usd,1500000.0,1500000.000000001
167,-4,167,Becoming Led Zeppelin (2025),2025-02-07,2025-02-03,2025,2,winter_spring,movie_page_full_run,limited,False,False,Documentary,,,False,True,369,2578510.0,2025-01-31,2025-01-31,1,1,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,3.0,3,3,0.0,1,1,0.0,boxofficetheory,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.0000000037,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.0000000037,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1499999.9999999984,1012184.486893546,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,14.762722270689403,test,dollar_median_consensus_usd,log_mean_consensus_usd,1500000.0,1500000.000000001
167,-3,167,Becoming Led Zeppelin (2025),2025-02-07,2025-02-04,2025,2,winter_spring,movie_page_full_run,limited,False,False,Documentary,,,False,True,369,2578510.0,2025-01-31,2025-01-31,1,1,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,4.0,4,4,0.0,1,1,0.0,boxofficetheory,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.486893546,1499999.9999999984,1500000.000000001,1012184.486893546,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935496,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.0000000037,1500000.000000001,1012184.4868935477,1012184.4868935477,1499999.9999999984,1012184.486893546,,,,,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,14.762722270689403,test,dollar_median_consensus_usd,log_mean_consensus_usd,1500000.0,1500000.000000001
167,-2,167,Becoming Led Zeppelin (2025),2025-02-07,2025-02-05,2025,2,winter_spring,movie_page_full_run,limited,False,False,Documentary,,,False,True,369,2578510.0,2025-01-31,2025-01-31,1,1,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,5.0,5,5,0.0,1,1,0.0,boxofficetheory,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.4868935496,1500000.0000000037,1499999.9999999984,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.0000000037,1500000.0000000037,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.0000000037,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1499999.9999999984,1012184.486893546,,,,,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,14.762722270689403,test,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,1500000.0,1012184.4868935477
167,-1,167,Becoming Led Zeppelin (2025),2025-02-07,2025-02-06,2025,2,winter_spring,movie_page_full_run,limited,False,False,Documentary,,,False,True,369,2578510.0,2025-01-31,2025-01-31,1,1,1500000.0,1500000.0,1500000.0,1500000.0,,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,6.0,6,6,0.0,1,1,0.0,boxofficetheory,1500000.000000001,1499999.9999999984,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935496,1500000.000000001,1500000.0000000037,1012184.4868935477,1012184.486893546,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.0000000037,1012184.4868935496,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.000000001,1500000.000000001,1012184.4868935477,1012184.4868935477,1500000.0000000037,1500000.000000001,1012184.4868935496,1012184.4868935477,1499999.9999999984,1012184.486893546,,,,,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,1500000.0,1500000.000000001,1500000.000000001,1.0,1500000.0,1500000.000000001,1500000.000000001,14.762722270689403,test,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,1500000.0000000037,1012184.4868935477
288,-14,288,Captain America: Brave New World (2025),2025-02-14,2025-01-31,2025,2,winter_spring,movie_page_full_run,large_wide,True,True,Action,,"Marvel Cinematic Universe , Captain America",True,False,4105,88842603.0,2025-01-31,2025-01-31,1,1,90000000.0,90000000.0,90000000.0,90000000.0,,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,0.0,0,0,1.0,1,1,0.0,boxofficetheory,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,61419793.01815712,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,18.302376856426193,test,dollar_median_consensus_usd,log_mean_consensus_usd,90000000.0,89999999.99999996
288,-13,288,Captain America: Brave New World (2025),2025-02-14,2025-02-01,2025,2,winter_spring,movie_page_full_run,large_wide,True,True,Action,,"Marvel Cinematic Universe , Captain America",True,False,4105,88842603.0,2025-01-31,2025-01-31,1,1,90000000.0,90000000.0,90000000.0,90000000.0,,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,1.0,1,1,1.0,1,1,0.0,boxofficetheory,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815733,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,61419793.01815712,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,18.302376856426193,test,dollar_median_consensus_usd,log_mean_consensus_usd,90000000.0,89999999.99999996
288,-12,288,Captain America: Brave New World (2025),2025-02-14,2025-02-02,2025,2,winter_spring,movie_page_full_run,large_wide,True,True,Action,,"Marvel Cinematic Universe , Captain America",True,False,4105,88842603.0,2025-01-31,2025-01-31,1,1,90000000.0,90000000.0,90000000.0,90000000.0,,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,2.0,2,2,1.0,1,1,0.0,boxofficetheory,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,89999999.99999996,61419793.01815712,61419793.01815712,89999999.99999996,61419793.01815712,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,90000000.0,89999999.99999996,89999999.99999996,1.0,90000000.0,89999999.99999996,89999999.99999996,18.302376856426193,test,dollar_median_consensus_usd,log_mean_consensus_usd,90000000.0,89999999.99999996
