source,movie_key,source_movie_id,source_title,movie_id,canonical_title,canonical_release_date,identity_status,raw_match_statuses,estimate_rows,min_target_start_date,max_target_start_date,min_target_end_date,max_target_end_date,min_estimate_usd,max_estimate_usd
boxofficepro,boxofficepro:US_CA:a-quiet-place:2018-04-13,boxofficepro:US_CA:a-quiet-place:2018-04-13,A Quiet Place,6524,A Quiet Place,2018-04-06,matched,provisional,1,2018-04-13,2018-04-13,2018-04-15,2018-04-15,28500000.000000000000,28500000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place:2018-04-20,boxofficepro:US_CA:a-quiet-place:2018-04-20,A Quiet Place,6524,A Quiet Place,2018-04-06,matched,provisional,1,2018-04-20,2018-04-20,2018-04-22,2018-04-22,23000000.000000000000,23000000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place:2018-04-27,boxofficepro:US_CA:a-quiet-place:2018-04-27,A Quiet Place,6524,A Quiet Place,2018-04-06,matched,provisional,1,2018-04-27,2018-04-27,2018-04-29,2018-04-29,9900000.000000000000,9900000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place:2018-05-04,boxofficepro:US_CA:a-quiet-place:2018-05-04,A Quiet Place,6524,A Quiet Place,2018-04-06,matched,provisional,1,2018-05-04,2018-05-04,2018-05-06,2018-05-06,7900000.000000000000,7900000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place:2018-05-11,boxofficepro:US_CA:a-quiet-place:2018-05-11,A Quiet Place,6524,A Quiet Place,2018-04-06,matched,provisional,1,2018-05-11,2018-05-11,2018-05-13,2018-05-13,6000000.000000000000,6000000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place:2018-05-18,boxofficepro:US_CA:a-quiet-place:2018-05-18,A Quiet Place,6524,A Quiet Place,2018-04-06,matched,provisional,1,2018-05-18,2018-05-18,2018-05-20,2018-05-20,4600000.000000000000,4600000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place:2018-05-25,boxofficepro:US_CA:a-quiet-place:2018-05-25,A Quiet Place,6524,A Quiet Place,2018-04-06,matched,provisional,1,2018-05-25,2018-05-25,2018-05-28,2018-05-28,3800000.000000000000,3800000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-05-28,boxofficepro:US_CA:a-quiet-place-part-ii:2021-05-28,A Quiet Place Part II,24385,A Quiet Place: Part II,2021-05-28,matched,matched,1,2021-05-28,2021-05-28,2021-05-30,2021-05-30,42000000.000000000000,42000000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-04,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-04,A Quiet Place Part II,6799,A Quiet Place Part II,2021-05-28,matched,provisional,1,2021-06-04,2021-06-04,2021-06-06,2021-06-06,22000000.000000000000,22000000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-11,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-11,A Quiet Place Part II,6799,A Quiet Place Part II,2021-05-28,matched,provisional,1,2021-06-11,2021-06-11,2021-06-13,2021-06-13,10500000.000000000000,10500000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-18,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-18,A Quiet Place Part II,6799,A Quiet Place Part II,2021-05-28,matched,provisional,1,2021-06-18,2021-06-18,2021-06-20,2021-06-20,9200000.000000000000,9200000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-25,boxofficepro:US_CA:a-quiet-place-part-ii:2021-06-25,A Quiet Place Part II,6799,A Quiet Place Part II,2021-05-28,matched,provisional,1,2021-06-25,2021-06-25,2021-06-27,2021-06-27,6600000.000000000000,6600000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-07-02,boxofficepro:US_CA:a-quiet-place-part-ii:2021-07-02,A Quiet Place Part II,6799,A Quiet Place Part II,2021-05-28,matched,provisional,1,2021-07-02,2021-07-02,2021-07-04,2021-07-04,4600000.000000000000,4600000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-07-16,boxofficepro:US_CA:a-quiet-place-part-ii:2021-07-16,A Quiet Place Part II,6799,A Quiet Place Part II,2021-05-28,matched,provisional,2,2021-07-16,2021-07-16,2021-07-18,2021-07-18,2300000.000000000000,2500000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-part-ii:2021-07-23,boxofficepro:US_CA:a-quiet-place-part-ii:2021-07-23,A Quiet Place Part II,6799,A Quiet Place Part II,2021-05-28,matched,provisional,1,2021-07-23,2021-07-23,2021-07-25,2021-07-25,1500000.000000000000,1500000.000000000000
boxofficepro,boxofficepro:US_CA:a-quiet-place-day-one:2024-07-05,boxofficepro:US_CA:a-quiet-place-day-one:2024-07-05,A Quiet Place: Day One,24384,A Quiet Place: Day One,2024-06-28,matched,matched,1,2024-07-05,2024-07-05,2024-07-07,2024-07-07,28000000.000000000000,28000000.000000000000
boxofficepro,boxofficepro:US_CA:a-simple-favor:2018-09-14,boxofficepro:US_CA:a-simple-favor:2018-09-14,A Simple Favor,13320,A Simple Favor (2018),2018-09-14,matched,matched,1,2018-09-14,2018-09-14,2018-09-16,2018-09-16,15000000.000000000000,15000000.000000000000
boxofficepro,boxofficepro:US_CA:a-simple-favor:2018-09-21,boxofficepro:US_CA:a-simple-favor:2018-09-21,A Simple Favor,6577,A Simple Favor,2018-09-14,matched,provisional,1,2018-09-21,2018-09-21,2018-09-23,2018-09-23,9600000.000000000000,9600000.000000000000
boxofficepro,boxofficepro:US_CA:a-simple-favor:2018-09-28,boxofficepro:US_CA:a-simple-favor:2018-09-28,A Simple Favor,6577,A Simple Favor,2018-09-14,matched,provisional,1,2018-09-28,2018-09-28,2018-09-30,2018-09-30,6700000.000000000000,6700000.000000000000
boxofficepro,boxofficepro:US_CA:a-star-is-born:2018-10-05,boxofficepro:US_CA:a-star-is-born:2018-10-05,A Star Is Born,13522,A Star is Born (2018),2018-10-05,matched,matched,1,2018-10-05,2018-10-05,2018-10-07,2018-10-07,49000000.000000000000,49000000.000000000000
boxofficepro,boxofficepro:US_CA:a-star-is-born:2018-10-12,boxofficepro:US_CA:a-star-is-born:2018-10-12,A Star Is Born,6584,A Star Is Born,2018-10-05,matched,provisional,2,2018-10-12,2018-10-12,2018-10-14,2018-10-14,27000000.000000000000,30200000.000000000000
boxofficepro,boxofficepro:US_CA:a-star-is-born:2018-10-19,boxofficepro:US_CA:a-star-is-born:2018-10-19,A Star Is Born,6584,A Star Is Born,2018-10-05,matched,provisional,1,2018-10-19,2018-10-19,2018-10-21,2018-10-21,19300000.000000000000,19300000.000000000000
boxofficepro,boxofficepro:US_CA:a-star-is-born:2018-10-26,boxofficepro:US_CA:a-star-is-born:2018-10-26,A Star Is Born,6584,A Star Is Born,2018-10-05,matched,provisional,1,2018-10-26,2018-10-26,2018-10-28,2018-10-28,13800000.000000000000,13800000.000000000000
boxofficepro,boxofficepro:US_CA:a-star-is-born:2018-11-02,boxofficepro:US_CA:a-star-is-born:2018-11-02,A Star Is Born,6584,A Star Is Born,2018-10-05,matched,provisional,1,2018-11-02,2018-11-02,2018-11-04,2018-11-04,9500000.000000000000,9500000.000000000000
boxofficepro,boxofficepro:US_CA:a-star-is-born:2018-11-23,boxofficepro:US_CA:a-star-is-born:2018-11-23,A Star Is Born,6584,A Star Is Born,2018-10-05,matched,provisional,1,2018-11-23,2018-11-23,2018-11-25,2018-11-25,3500000.000000000000,3500000.000000000000
boxofficepro,boxofficepro:US_CA:a-working-man:2025-03-28,boxofficepro:US_CA:a-working-man:2025-03-28,A Working Man,25643,A Working Man,2025-03-28,matched,matched,1,2025-03-28,2025-03-28,2025-03-30,2025-03-30,12500000.000000000000,12500000.000000000000
boxofficepro,boxofficepro:US_CA:a-working-man:2025-04-04,boxofficepro:US_CA:a-working-man:2025-04-04,A Working Man,25643,A Working Man,2025-03-28,matched,matched,1,2025-04-04,2025-04-04,2025-04-06,2025-04-06,8000000.000000000000,8000000.000000000000
boxofficepro,boxofficepro:US_CA:a-wrinkle-in-time:2018-03-09,boxofficepro:US_CA:a-wrinkle-in-time:2018-03-09,A Wrinkle In Time,14409,A Wrinkle in Time (2018),2018-03-09,matched,matched,1,2018-03-09,2018-03-09,2018-03-11,2018-03-11,33500000.000000000000,33500000.000000000000
boxofficepro,boxofficepro:US_CA:a-wrinkle-in-time:2018-03-16,boxofficepro:US_CA:a-wrinkle-in-time:2018-03-16,A Wrinkle In Time,6509,A Wrinkle In Time,2018-03-09,matched,provisional,1,2018-03-16,2018-03-16,2018-03-18,2018-03-18,17100000.000000000000,17100000.000000000000
boxofficepro,boxofficepro:US_CA:a-wrinkle-in-time:2018-03-23,boxofficepro:US_CA:a-wrinkle-in-time:2018-03-23,A Wrinkle In Time,6509,A Wrinkle In Time,2018-03-09,matched,provisional,1,2018-03-23,2018-03-23,2018-03-25,2018-03-25,7400000.000000000000,7400000.000000000000
boxofficepro,boxofficepro:US_CA:abigail:2024-04-19,boxofficepro:US_CA:abigail:2024-04-19,Abigail,24,Abigail (2024),,matched,matched,1,2024-04-19,2024-04-19,2024-04-21,2024-04-21,22500000.000000000000,22500000.000000000000
boxofficepro,boxofficepro:US_CA:abominable:2019-09-27,boxofficepro:US_CA:abominable:2019-09-27,Abominable,25,Abominable (2019),,matched,matched,1,2019-09-27,2019-09-27,2019-09-29,2019-09-29,21000000.000000000000,21000000.000000000000
boxofficepro,boxofficepro:US_CA:abominable:2019-10-04,boxofficepro:US_CA:abominable:2019-10-04,Abominable,25,Abominable (2019),,matched,matched,1,2019-10-04,2019-10-04,2019-10-06,2019-10-06,13700000.000000000000,13700000.000000000000
boxofficepro,boxofficepro:US_CA:abominable:2019-10-11,boxofficepro:US_CA:abominable:2019-10-11,Abominable,25,Abominable (2019),,matched,matched,1,2019-10-11,2019-10-11,2019-10-13,2019-10-13,6800000.000000000000,6800000.000000000000
boxofficepro,boxofficepro:US_CA:abominable:2019-10-25,boxofficepro:US_CA:abominable:2019-10-25,Abominable,25,Abominable (2019),,matched,matched,1,2019-10-25,2019-10-25,2019-10-27,2019-10-27,2500000.000000000000,2500000.000000000000
boxofficepro,boxofficepro:US_CA:about-my-father:2023-05-26,boxofficepro:US_CA:about-my-father:2023-05-26,About My Father,27,About My Father (2023),,matched,matched,1,2023-05-26,2023-05-26,2023-05-29,2023-05-29,5300000.000000000000,5300000.000000000000
boxofficepro,boxofficepro:US_CA:about-my-father:2023-06-02,boxofficepro:US_CA:about-my-father:2023-06-02,About My Father,27,About My Father (2023),,matched,matched,1,2023-06-02,2023-06-02,2023-06-04,2023-06-04,2100000.000000000000,2100000.000000000000
boxofficepro,boxofficepro:US_CA:about-my-father:2023-06-09,boxofficepro:US_CA:about-my-father:2023-06-09,About My Father,27,About My Father (2023),,matched,matched,1,2023-06-09,2023-06-09,2023-06-11,2023-06-11,1100000.000000000000,1100000.000000000000
boxofficepro,boxofficepro:US_CA:action-point:2018-06-01,boxofficepro:US_CA:action-point:2018-06-01,Action Point,8542,Action Point (2018),2018-06-01,matched,matched,1,2018-06-01,2018-06-01,2018-06-03,2018-06-03,5200000.000000000000,5200000.000000000000
boxofficepro,boxofficepro:US_CA:ad-astra:2019-09-20,boxofficepro:US_CA:ad-astra:2019-09-20,Ad Astra,8546,Ad Astra (2019),2019-09-20,matched,matched,1,2019-09-20,2019-09-20,2019-09-22,2019-09-22,16800000.000000000000,16800000.000000000000
boxofficepro,boxofficepro:US_CA:ad-astra:2019-09-27,boxofficepro:US_CA:ad-astra:2019-09-27,Ad Astra,6693,Ad Astra,2019-09-20,matched,provisional,1,2019-09-27,2019-09-27,2019-09-29,2019-09-29,10500000.000000000000,10500000.000000000000
boxofficepro,boxofficepro:US_CA:adrift:2018-06-01,boxofficepro:US_CA:adrift:2018-06-01,Adrift,8554,Adrift (2018),2018-06-01,matched,matched,1,2018-06-01,2018-06-01,2018-06-03,2018-06-03,12000000.000000000000,12000000.000000000000
boxofficepro,boxofficepro:US_CA:adrift:2018-06-08,boxofficepro:US_CA:adrift:2018-06-08,Adrift,6543,Adrift,2018-06-01,matched,provisional,1,2018-06-08,2018-06-08,2018-06-10,2018-06-10,5400000.000000000000,5400000.000000000000
boxofficepro,boxofficepro:US_CA:adrift:2018-06-15,boxofficepro:US_CA:adrift:2018-06-15,Adrift,6543,Adrift,2018-06-01,matched,provisional,1,2018-06-15,2018-06-15,2018-06-17,2018-06-17,2200000.000000000000,2200000.000000000000
boxofficepro,boxofficepro:US_CA:afraid:2024-08-30,boxofficepro:US_CA:afraid:2024-08-30,Afraid,37,Afraid (2024),2024-08-30,matched,matched,1,2024-08-30,2024-08-30,2024-09-01,2024-09-01,8000000.000000000000,8000000.000000000000
boxofficepro,boxofficepro:US_CA:after:2019-04-12,boxofficepro:US_CA:after:2019-04-12,After (2019),8566,After (2019),2019-04-12,matched,matched,1,2019-04-12,2019-04-12,2019-04-14,2019-04-14,4000000.000000000000,4000000.000000000000
boxofficepro,boxofficepro:US_CA:after-death:2023-10-27,boxofficepro:US_CA:after-death:2023-10-27,After Death,38,After Death (2023),,matched,matched,1,2023-10-27,2023-10-27,2023-10-29,2023-10-29,5700000.000000000000,5700000.000000000000
boxofficepro,boxofficepro:US_CA:after-death:2023-11-03,boxofficepro:US_CA:after-death:2023-11-03,After Death,38,After Death (2023),,matched,matched,1,2023-11-03,2023-11-03,2023-11-05,2023-11-05,2900000.000000000000,2900000.000000000000
boxofficepro,boxofficepro:US_CA:after-we-collided:2020-09-25,boxofficepro:US_CA:after-we-collided:2020-09-25,After We Collided,40,After We Collided (2020),,matched,matched,1,2020-09-25,2020-09-25,2020-09-27,2020-09-27,220000.000000000000,220000.000000000000
boxofficepro,boxofficepro:US_CA:air:2023-04-07,boxofficepro:US_CA:air:2023-04-07,Air,49,AIR (2023),,matched,matched,1,2023-04-07,2023-04-07,2023-04-09,2023-04-09,11600000.000000000000,11600000.000000000000
boxofficepro,boxofficepro:US_CA:air:2023-04-14,boxofficepro:US_CA:air:2023-04-14,Air,49,AIR (2023),,matched,matched,1,2023-04-14,2023-04-14,2023-04-16,2023-04-16,9400000.000000000000,9400000.000000000000
boxofficepro,boxofficepro:US_CA:air:2023-04-21,boxofficepro:US_CA:air:2023-04-21,Air,49,AIR (2023),,matched,matched,1,2023-04-21,2023-04-21,2023-04-23,2023-04-23,5100000.000000000000,5100000.000000000000
boxofficepro,boxofficepro:US_CA:air:2023-04-28,boxofficepro:US_CA:air:2023-04-28,Air,49,AIR (2023),,matched,matched,1,2023-04-28,2023-04-28,2023-04-30,2023-04-30,3700000.000000000000,3700000.000000000000
boxofficepro,boxofficepro:US_CA:air:2023-05-05,boxofficepro:US_CA:air:2023-05-05,Air,49,AIR (2023),,matched,matched,1,2023-05-05,2023-05-05,2023-05-07,2023-05-07,2300000.000000000000,2300000.000000000000
boxofficepro,boxofficepro:US_CA:aladdin:2019-05-24,boxofficepro:US_CA:aladdin:2019-05-24,Aladdin (2019),8588,Aladdin (2019),2019-05-24,matched,matched,1,2019-05-24,2019-05-24,2019-05-27,2019-05-27,75700000.000000000000,75700000.000000000000
boxofficepro,boxofficepro:US_CA:aladdin:2019-05-31,boxofficepro:US_CA:aladdin:2019-05-31,Aladdin (2019),6657,Aladdin (2019),2019-05-24,matched,provisional,1,2019-05-31,2019-05-31,2019-06-02,2019-06-02,40000000.000000000000,40000000.000000000000
boxofficepro,boxofficepro:US_CA:aladdin:2019-06-07,boxofficepro:US_CA:aladdin:2019-06-07,Aladdin (2019),6657,Aladdin (2019),2019-05-24,matched,provisional,1,2019-06-07,2019-06-07,2019-06-09,2019-06-09,22200000.000000000000,22200000.000000000000
boxofficepro,boxofficepro:US_CA:aladdin:2019-06-14,boxofficepro:US_CA:aladdin:2019-06-14,Aladdin (2019),6657,Aladdin (2019),2019-05-24,matched,provisional,1,2019-06-14,2019-06-14,2019-06-16,2019-06-16,16200000.000000000000,16200000.000000000000
boxofficepro,boxofficepro:US_CA:aladdin:2019-06-21,boxofficepro:US_CA:aladdin:2019-06-21,Aladdin (2019),6657,Aladdin (2019),2019-05-24,matched,provisional,1,2019-06-21,2019-06-21,2019-06-23,2019-06-23,10400000.000000000000,10400000.000000000000
boxofficepro,boxofficepro:US_CA:aladdin:2019-06-28,boxofficepro:US_CA:aladdin:2019-06-28,Aladdin (2019),6657,Aladdin (2019),2019-05-24,matched,provisional,1,2019-06-28,2019-06-28,2019-06-30,2019-06-30,9200000.000000000000,9200000.000000000000
boxofficepro,boxofficepro:US_CA:aladdin:2019-07-12,boxofficepro:US_CA:aladdin:2019-07-12,Aladdin (2019),6657,Aladdin (2019),2019-05-24,matched,provisional,1,2019-07-12,2019-07-12,2019-07-14,2019-07-14,5400000.000000000000,5400000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-08,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-08,Alice Through the Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-04-08,2016-04-08,2016-04-10,2016-04-10,74000000.000000000000,74000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-15,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-15,Alice Through the Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-04-15,2016-04-15,2016-04-17,2016-04-17,74000000.000000000000,74000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-22,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-22,Alice Through the Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-04-22,2016-04-22,2016-04-24,2016-04-24,70000000.000000000000,70000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-29,boxofficepro:US_CA:alice-through-the-looking-glass:2016-04-29,Alice Through the Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-04-29,2016-04-29,2016-05-01,2016-05-01,70000000.000000000000,70000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-06,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-06,Alice Through the Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-05-06,2016-05-06,2016-05-08,2016-05-08,70000000.000000000000,70000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-13,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-13,Alice Through the Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-05-13,2016-05-13,2016-05-15,2016-05-15,70000000.000000000000,70000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-20,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-20,Alice Through the Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-05-20,2016-05-20,2016-05-22,2016-05-22,70000000.000000000000,70000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-27,boxofficepro:US_CA:alice-through-the-looking-glass:2016-05-27,Alice Through the Looking Glass,8598,Alice Through the Looking Glass (2016),2016-05-27,matched,matched,2,2016-05-27,2016-05-27,2016-05-29,2016-05-30,61000000.000000000000,68000000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-03,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-03,Alice Through The Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-06-03,2016-06-03,2016-06-05,2016-06-05,13250000.000000000000,13250000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-10,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-10,Alice Through The Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-06-10,2016-06-10,2016-06-12,2016-06-12,5650000.000000000000,5650000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-17,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-17,Alice Through The Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-06-17,2016-06-17,2016-06-19,2016-06-19,3100000.000000000000,3100000.000000000000
boxofficepro,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-24,boxofficepro:US_CA:alice-through-the-looking-glass:2016-06-24,Alice Through The Looking Glass,6462,Alice Through the Looking Glass,2016-05-27,matched,provisional,1,2016-06-24,2016-06-24,2016-06-26,2016-06-26,2500000.000000000000,2500000.000000000000
boxofficepro,boxofficepro:US_CA:alien-2021-re-issue:2021-01-01,boxofficepro:US_CA:alien-2021-re-issue:2021-01-01,Alien (2021 Re-Issue),6772,Alien (2021 Re-Issue),2021-01-01,matched,provisional,1,2021-01-01,2021-01-01,2021-01-03,2021-01-03,90000.000000000000,90000.000000000000
boxofficepro,boxofficepro:US_CA:alien-covenant:2017-05-19,boxofficepro:US_CA:alien-covenant:2017-05-19,Alien: Covenant,8602,Alien: Covenant (2017),2017-05-19,matched,matched,1,2017-05-19,2017-05-19,2017-05-21,2017-05-21,35900000.000000000000,35900000.000000000000
